state,Date,C_policy_mean,E_policy_mean,H_policy_mean,overall_policy_intensity,policy_intensity_level
Victoria,2020-06-23,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-24,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-25,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-26,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-27,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-28,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-29,3.3333,3.75,2.7778,3.287,high
Victoria,2020-06-30,3.3333,3.75,2.7778,3.287,high
Victoria,2020-07-01,3.3333,3.75,2.7778,3.287,high
Victoria,2020-07-02,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-03,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-04,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-05,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-06,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-07,4.1667,3.75,2.7778,3.5648,high
Victoria,2020-07-08,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-09,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-10,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-11,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-12,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-13,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-14,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-15,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-16,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-17,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-18,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-19,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-20,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-21,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-22,4.1667,3.75,3.4028,3.7732,high
Victoria,2020-07-23,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-24,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-25,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-26,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-27,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-28,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-29,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-30,4.1667,3.75,3.6111,3.8426,high
Victoria,2020-07-31,4.1667,3.75,3.8889,3.9352,high
Victoria,2020-08-01,4.1667,3.75,3.8889,3.9352,high
Victoria,2020-08-02,4.1667,3.75,3.8889,3.9352,high
Victoria,2020-08-03,4.1667,3.75,3.8889,3.9352,high
Victoria,2020-08-04,4.1667,3.75,3.8889,3.9352,high
Victoria,2020-08-05,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-06,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-07,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-08,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-09,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-10,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-11,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-12,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-13,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-14,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-15,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-16,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-17,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-18,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-19,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-20,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-21,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-22,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-23,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-24,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-25,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-26,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-27,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-28,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-29,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-30,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-08-31,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-01,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-02,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-03,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-04,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-05,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-06,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-07,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-08,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-09,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-10,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-11,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-12,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-13,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-14,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-15,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-16,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-17,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-18,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-19,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-20,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-21,4.4048,3.75,3.4722,3.8757,high
Victoria,2020-09-22,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-23,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-24,4.4048,3.75,3.8889,4.0146,high
Victoria,2020-09-25,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-09-26,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-09-27,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-09-28,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-09-29,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-09-30,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-10-01,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-10-02,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-10-03,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-10-04,4.4048,2.5,3.8889,3.5979,high
Victoria,2020-10-05,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-06,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-07,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-08,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-09,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-10,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-11,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-12,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-13,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-14,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-15,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-16,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-17,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-18,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-19,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-20,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-21,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-22,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-23,4.1667,2.5,3.8889,3.5185,high
Victoria,2020-10-24,3.9286,2.5,3.8889,3.4392,high
Victoria,2020-10-25,3.9286,2.5,3.8889,3.4392,high
Victoria,2020-10-26,3.9286,2.5,3.8889,3.4392,high
Victoria,2020-10-27,2.9762,2.5,3.8889,3.1217,high
Victoria,2020-10-28,2.9762,2.5,3.8889,3.1217,high
Victoria,2020-10-29,2.9762,2.5,3.8889,3.1217,high
Victoria,2020-10-30,2.9762,2.5,3.8889,3.1217,high
Victoria,2020-10-31,2.9762,2.5,3.8889,3.1217,high
Victoria,2020-11-01,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-02,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-03,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-04,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-05,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-06,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-07,3.2143,2.5,3.8889,3.2011,high
Victoria,2020-11-08,2.8571,2.5,3.8889,3.082,high
Victoria,2020-11-09,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-10,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-11,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-12,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-13,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-14,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-15,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-16,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-17,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-18,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-19,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-20,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-21,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-22,2.8571,2.5,3.6111,2.9894,medium
Victoria,2020-11-23,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-24,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-25,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-26,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-27,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-28,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-29,2.6786,2.5,2.9167,2.6984,medium
Victoria,2020-11-30,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-01,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-02,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-03,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-04,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-05,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-06,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-07,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-08,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-09,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-10,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-11,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-12,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-13,2.0833,2.5,2.9167,2.5,medium
Victoria,2020-12-14,2.0833,2.5,2.9167,2.5,medium
Victoria,2020-12-15,2.0833,2.5,2.9167,2.5,medium
Victoria,2020-12-16,2.0833,2.5,2.9167,2.5,medium
Victoria,2020-12-17,2.0833,2.5,2.9167,2.5,medium
Victoria,2020-12-18,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-19,2.4405,2.5,2.9167,2.6191,medium
Victoria,2020-12-20,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-21,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-22,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-23,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-24,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-25,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-26,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-27,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-28,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-29,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-30,2.7976,2.5,2.9167,2.7381,medium
Victoria,2020-12-31,2.7976,2.5,2.9167,2.7381,medium
Victoria,2021-01-01,2.2619,1.25,2.6389,2.0503,low
Victoria,2021-01-02,2.2619,1.25,2.9167,2.1429,low
Victoria,2021-01-03,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-04,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-05,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-06,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-07,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-08,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-09,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-10,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-11,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-12,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-13,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-14,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-15,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-16,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-17,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-18,2.2619,1.25,2.9167,2.1429,low
Victoria,2021-01-19,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-20,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-21,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-22,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-23,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-24,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-25,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-26,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-27,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-28,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-29,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-30,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-01-31,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-02-01,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-02-02,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-02-03,2.7976,1.25,2.9167,2.3214,medium
Victoria,2021-02-04,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-05,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-06,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-07,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-08,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-09,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-10,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-11,2.7976,1.25,3.125,2.3909,medium
Victoria,2021-02-12,3.4524,1.25,3.8889,2.8638,medium
Victoria,2021-02-13,3.4524,1.25,3.8889,2.8638,medium
Victoria,2021-02-14,3.4524,1.25,3.8889,2.8638,medium
Victoria,2021-02-15,3.4524,1.25,3.6111,2.7712,medium
Victoria,2021-02-16,3.4524,1.25,3.6111,2.7712,medium
Victoria,2021-02-17,3.4524,1.25,3.6111,2.7712,medium
Victoria,2021-02-18,2.2619,1.25,3.6806,2.3975,medium
Victoria,2021-02-19,2.2619,1.25,3.6806,2.3975,medium
Victoria,2021-02-20,2.2619,1.25,3.6806,2.3975,medium
Victoria,2021-02-21,2.2619,1.25,3.6806,2.3975,medium
Victoria,2021-02-22,2.2619,1.25,4.0139,2.5086,medium
Victoria,2021-02-23,2.2619,1.25,4.0139,2.5086,medium
Victoria,2021-02-24,2.2619,1.25,4.0139,2.5086,medium
Victoria,2021-02-25,2.2619,1.25,4.0139,2.5086,medium
Victoria,2021-02-26,2.2619,1.25,4.0139,2.5086,medium
Victoria,2021-02-27,2.0833,1.25,3.8056,2.3796,medium
Victoria,2021-02-28,2.0833,1.25,3.8056,2.3796,medium
Victoria,2021-03-01,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-02,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-03,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-04,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-05,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-06,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-07,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-08,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-09,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-10,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-11,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-12,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-13,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-14,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-15,2.7976,3.75,3.25,3.2659,high
Victoria,2021-03-16,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-17,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-18,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-19,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-20,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-21,2.7976,3.75,3.5278,3.3585,high
Victoria,2021-03-22,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-23,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-24,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-25,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-26,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-27,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-28,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-29,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-30,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-03-31,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-04-01,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-02,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-03,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-04,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-05,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-06,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-07,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-08,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-09,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-10,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-11,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-12,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-13,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-14,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-15,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-16,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-17,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-18,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-19,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-20,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-21,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-22,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-23,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-24,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-25,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-26,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-27,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-28,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-29,2.7976,3.75,4.0,3.5159,high
Victoria,2021-04-30,2.7976,3.75,4.0,3.5159,high
Victoria,2021-05-01,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-02,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-03,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-04,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-05,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-06,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-07,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-08,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-09,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-10,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-11,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-12,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-13,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-14,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-15,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-16,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-17,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-18,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-19,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-20,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-21,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-22,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-23,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-24,2.3214,3.75,4.0,3.3571,high
Victoria,2021-05-25,2.5595,3.75,4.0,3.4365,high
Victoria,2021-05-26,2.5595,3.75,4.0,3.4365,high
Victoria,2021-05-27,4.4048,3.75,4.0,4.0516,high
Victoria,2021-05-28,4.4048,3.75,4.0,4.0516,high
Victoria,2021-05-29,4.4048,3.75,4.0,4.0516,high
Victoria,2021-05-30,4.4048,3.75,4.0,4.0516,high
Victoria,2021-05-31,4.4048,3.75,4.0,4.0516,high
Victoria,2021-06-01,4.4048,3.75,4.0,4.0516,high
Victoria,2021-06-02,4.4048,3.75,4.0,4.0516,high
Victoria,2021-06-03,4.4048,3.75,4.0,4.0516,high
Victoria,2021-06-04,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-05,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-06,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-07,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-08,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-09,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-10,4.1667,3.75,4.0,3.9722,high
Victoria,2021-06-11,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-12,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-13,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-14,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-15,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-16,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-17,3.0357,3.75,4.0,3.5952,high
Victoria,2021-06-18,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-19,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-20,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-21,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-22,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-23,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-24,3.0357,3.75,4.1389,3.6415,high
Victoria,2021-06-25,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-06-26,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-06-27,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-06-28,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-06-29,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-06-30,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-01,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-02,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-03,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-04,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-05,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-06,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-07,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-08,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-09,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-10,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-11,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-12,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-13,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-14,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-15,2.7976,3.75,3.8611,3.4696,high
Victoria,2021-07-16,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-17,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-18,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-19,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-20,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-21,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-22,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-23,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-24,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-25,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-26,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-27,4.4048,3.75,4.5556,4.2368,high
Victoria,2021-07-28,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-07-29,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-07-30,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-07-31,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-08-01,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-08-02,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-08-03,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-08-04,3.4524,3.75,4.2778,3.8267,high
Victoria,2021-08-05,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-06,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-07,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-08,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-09,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-10,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-11,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-12,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-13,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-14,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-15,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-16,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-17,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-18,4.6429,3.75,4.5556,4.3162,high
Victoria,2021-08-19,4.6429,3.75,4.5556,4.3162,high
